city,state,price,year,make,model,condition,cylinders,fuel,odometer,title,transmission,drive,size,type,color,lat,long
new orleans,LA,13995,2014,chevrolet,silverado 1500,excellent,8 cylinders,gas,107765,clean,automatic,rwd,full-size,truck,white,29.975627000000003,-90.172586
south florida,FL,9800,2007,mercedes-benz,s600,good,12 cylinders,gas,114000,rebuilt,automatic,fwd,full-size,sedan,silver,26.2539,-80.1342
kansas city,MO,27285,2019,mitsubishi,outlander se,new,4 cylinders,gas,1,clean,automatic,fwd,mid-size,SUV,blue,38.9528,-94.4705
jackson,MI,18995,2017,ford,escape titanium,like new,4 cylinders,gas,45016,clean,automatic,4wd,mid-size,SUV,black,42.603532,-83.91973
tulsa,OK,0,2018,ram,2500,excellent,6 cylinders,diesel,74732,clean,automatic,4wd,full-size,truck,white,35.71996,-96.95391
jacksonville,FL,17999,2006,ram,2500 megacab,excellent,6 cylinders,diesel,149889,clean,automatic,rwd,full-size,truck,silver,30.1927,-81.605
rochester,NY,19995,2009,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,101995,clean,automatic,4wd,full-size,truck,grey,43.223552000000005,-77.372473
little rock,AR,26900,2017,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,99000,clean,automatic,4wd,full-size,truck,blue,36.6955,-93.115
dayton ,OH,0,2005,saturn,vue,excellent,4 cylinders,gas,151741,clean,automatic,fwd,compact,SUV,green,39.28685,-84.46831999999999
minneapolis ,MN,5800,2003,gmc,envoy slt,good,6 cylinders,gas,82864,clean,automatic,4wd,mid-size,SUV,red,45.1331,-92.6865
ann arbor,MI,11995,2011,volkswagen,jetta sedan,excellent,4 cylinders,diesel,53923,clean,manual,fwd,compact,sedan,silver,42.59142,-83.031
corpus christi,TX,0,2011,infiniti,qx56,excellent,8 cylinders,gas,117148,clean,automatic,rwd,full-size,SUV,silver,29.524140000000003,-98.49925999999999
minneapolis ,MN,6000,2007,honda,cr-v,excellent,4 cylinders,gas,131324,clean,automatic,4wd,mid-size,SUV,blue,44.73188,-93.2162
louisville,KY,12500,2002,bmw,z3,like new,6 cylinders,gas,27830,clean,automatic,rwd,mid-size,convertible,red,38.0891,-85.6548
cleveland,OH,24233,2016,hyundai,genesis,excellent,6 cylinders,gas,25799,clean,automatic,rwd,full-size,sedan,black,41.24643,-81.35853
southwest michigan,IN,1000,2004,hyundai,elantra,good,4 cylinders,gas,128000,clean,manual,fwd,mid-size,sedan,green,42.3028,-85.2128
greenville ,SC,3500,2001,chevrolet,suburban,good,8 cylinders,gas,220941,clean,manual,rwd,full-size,wagon,grey,34.7244,-82.4702
colorado springs,CO,11995,2013,ford,fusion hybrid,excellent,4 cylinders,hybrid,75197,clean,automatic,fwd,mid-size,sedan,blue,38.848686,-104.757437
manhattan,KS,15800,2011,gmc,sierra2500hd4x4,excellent,8 cylinders,gas,142272,clean,automatic,4wd,full-size,pickup,white,39.842053,-96.63431899999999
omaha ,NE,14995,2009,dodge,challenger,good,8 cylinders,gas,85484,clean,automatic,rwd,mid-size,coupe,red,41.213364,-96.01271899999999
stockton,CA,0,2015,dodge,charger,excellent,6 cylinders,gas,94600,clean,automatic,rwd,full-size,sedan,grey,37.702362,-121.072254
buffalo,NY,31995,2015,toyota,tundra,excellent,8 cylinders,gas,55665,clean,automatic,4wd,full-size,truck,black,42.147636999999996,-75.90009
albany,NY,8800,2009,nissan,pathfinder se,excellent,6 cylinders,gas,119015,clean,automatic,4wd,mid-size,SUV,black,42.675374,-73.78458499999999
eau claire,WI,25995,2016,ford,f-350 super duty utility,excellent,8 cylinders,gas,90899,clean,automatic,4wd,full-size,truck,white,45.301239,-92.970922
harrisburg,PA,8995,2014,kia,soul +,good,4 cylinders,gas,98242,clean,automatic,fwd,mid-size,wagon,blue,40.266490000000005,-76.707892
richmond,VA,3595,2005,lincoln,aviator,good,8 cylinders,gas,186050,clean,automatic,4wd,mid-size,SUV,black,37.630520000000004,-77.59008399999999
anchorage ,AK,12995,2013,chevrolet,malibu,like new,4 cylinders,gas,68513,clean,automatic,fwd,full-size,sedan,grey,61.166252,-149.857916
madison,WI,4500,2009,volkswagen,jetta,excellent,5 cylinders,gas,141229,clean,automatic,fwd,full-size,sedan,black,43.099846,-89.33828000000001
louisville,KY,15995,2014,ford,explorer,excellent,6 cylinders,gas,109954,clean,automatic,4wd,full-size,SUV,grey,38.159627,-85.69770799999999
madison,WI,31995,2017,ford,f-150,good,6 cylinders,gas,32086,clean,automatic,4wd,full-size,truck,blue,42.970214,-90.112347
minneapolis ,MN,4988,2006,volkswagen,jetta,excellent,4 cylinders,diesel,214000,clean,automatic,fwd,mid-size,sedan,grey,45.016455,-93.24761
palm springs,CA,11995,2009,acura,mdx,good,6 cylinders,gas,121967,clean,automatic,4wd,full-size,SUV,silver,33.946412,-117.29511799999999
raleigh ,NC,16995,2017,audi,a3,excellent,4 cylinders,gas,83981,clean,automatic,fwd,compact,sedan,white,36.134311,-80.117406
cape cod ,MA,3600,2010,ford,e350 superduty,good,8 cylinders,gas,212812,clean,automatic,fwd,full-size,van,black,41.980993,-70.693738
rochester,NY,11250,2010,acura,mdx,excellent,6 cylinders,gas,149545,clean,automatic,4wd,full-size,SUV,white,43.2196,-77.4616
eastern CT,CT,1999,2004,volvo,s80,good,6 cylinders,gas,222000,clean,automatic,fwd,full-size,sedan,blue,41.912982,-71.906891
phoenix,AZ,11499,2010,ford,explorer sport trac 4x4,good,6 cylinders,gas,152000,clean,automatic,4wd,mid-size,truck,blue,33.415663,-111.658022
rockford,IL,6777,2008,hyundai,santa fe,good,6 cylinders,gas,144111,clean,automatic,4wd,full-size,SUV,silver,42.345504,-88.269936
santa barbara,CA,17000,2008,chevrolet,tahoe ltz 2wd,good,8 cylinders,gas,111000,clean,automatic,rwd,full-size,SUV,white,34.6209,-120.1922
grand rapids,MI,1400,2006,honda,odyssey,good,6 cylinders,gas,295268,clean,automatic,fwd,full-size,mini-van,white,42.959365999999996,-85.759192
bend,OR,0,2014,ford,escape,excellent,4 cylinders,gas,58863,clean,automatic,4wd,mid-size,SUV,silver,44.24877,-121.18782
SF bay area,CA,10500,2009,toyota,venza,excellent,6 cylinders,gas,102441,clean,automatic,4wd,full-size,wagon,silver,37.5368,-122.03200000000001
wilmington,NC,0,2015,toyota,tacoma,good,4 cylinders,gas,52382,clean,automatic,rwd,full-size,truck,white,33.711509,-78.909582
Colchester,VT,14998,2016,chevrolet,trax,excellent,4 cylinders,gas,16493,clean,automatic,fwd,full-size,hatchback,blue,44.834058,-73.074188
york,PA,17900,2006,ford,f-250 super duty,excellent,8 cylinders,diesel,98556,clean,automatic,4wd,full-size,truck,brown,40.000899,-76.624403
augusta,GA,0,2013,ford,f-150,excellent,8 cylinders,gas,160279,clean,automatic,4wd,mid-size,truck,white,33.08194,-82.01068000000001
cedar rapids,IA,26495,2018,ford,transit,excellent,6 cylinders,gas,12000,clean,automatic,rwd,mid-size,van,white,42.018791,-91.632453
milwaukee,WI,5000,2009,toyota,camry,excellent,4 cylinders,gas,108800,clean,automatic,fwd,mid-size,sedan,silver,43.082,-87.8895
harrisonburg,VA,5990,2009,pontiac,g6 gt,excellent,6 cylinders,gas,70760,clean,automatic,fwd,mid-size,coupe,black,38.9268,-78.1796
lawton,OK,3900,2005,mazda,miata,excellent,4 cylinders,gas,91553,clean,manual,fwd,compact,convertible,black,34.59428,-98.398392
huntsville ,AL,7900,2010,honda,accord lxp,good,4 cylinders,gas,116620,clean,automatic,fwd,mid-size,sedan,white,34.7059,-86.6165
visalia,CA,0,2012,acura,tsx,excellent,4 cylinders,gas,123384,clean,automatic,fwd,compact,hatchback,grey,36.32725,-119.276729
redding,CA,5988,2002,audi,a4,excellent,4 cylinders,gas,59246,clean,manual,fwd,compact,sedan,black,38.611335,-121.430953
minneapolis ,MN,7495,2012,honda,civic cpe,good,4 cylinders,gas,95270,clean,manual,fwd,mid-size,coupe,black,44.768966999999996,-93.575638
fredericksburg,VA,15990,2008,ford,f-450 sd,good,10 cylinders,gas,146395,clean,automatic,rwd,full-size,truck,white,40.468826,-74.281734
okaloosa ,FL,12500,2010,lexus,rx 350,excellent,6 cylinders,gas,119000,clean,automatic,fwd,full-size,SUV,grey,30.385,-86.3473
lake of the ozarks,MO,23995,2015,gmc,canyon,excellent,6 cylinders,gas,91015,clean,automatic,4wd,mid-size,pickup,black,38.671618,-94.36650999999999
cleveland,OH,6490,2009,lexus,es350,good,6 cylinders,gas,137103,clean,automatic,fwd,mid-size,sedan,white,41.436893,-81.779927
omaha ,NE,6995,2009,volkswagen,rabbit s,excellent,5 cylinders,gas,69967,clean,automatic,fwd,compact,hatchback,black,41.200486,-96.043425
fayetteville,AR,4200,2010,mazda,6,excellent,4 cylinders,gas,164211,clean,automatic,fwd,mid-size,sedan,purple,36.192873999999996,-95.75898000000001
lexington,KY,5999,2013,volkswagen,passat,like new,5 cylinders,gas,111000,clean,automatic,fwd,mid-size,sedan,white,38.055951,-84.460994
flint,MI,0,2010,chevrolet,suburban lt 4x4,excellent,8 cylinders,gas,151710,clean,automatic,4wd,full-size,wagon,silver,43.11600000000001,-83.6895
tampa bay area,FL,1,2016,NaN,sport,excellent,6 cylinders,gas,24242,clean,automatic,4wd,full-size,SUV,silver,28.466088,-81.396429
lansing,MI,16995,2012,chevrolet,express 2500,excellent,8 cylinders,other,28689,clean,automatic,rwd,full-size,van,white,42.603588,-83.91965400000001
state college,PA,4995,2010,chevrolet,malibu ltz,excellent,6 cylinders,gas,188900,clean,automatic,fwd,mid-size,sedan,white,40.71,-77.99600000000001
fresno ,CA,0,2015,gmc,acadia sle,excellent,6 cylinders,gas,70206,clean,automatic,fwd,mid-size,SUV,black,36.32725,-119.276729
okaloosa ,FL,9883,2017,nissan,sentra s,excellent,4 cylinders,gas,46451,clean,automatic,fwd,compact,sedan,grey,30.525510999999998,-87.26940400000001
wichita,KS,0,2017,dodge,durango,excellent,6 cylinders,gas,45282,clean,automatic,rwd,mid-size,SUV,white,36.72137,-95.93518
lake of the ozarks,MO,14800,2007,chevrolet,tahoe,excellent,8 cylinders,gas,140000,clean,automatic,4wd,full-size,SUV,grey,36.6955,-93.115
albany,NY,12995,2008,toyota,tacoma,excellent,4 cylinders,gas,84322,clean,manual,4wd,full-size,truck,black,43.223552000000005,-77.372473
inland empire,CA,2900,2003,toyota,camry le,excellent,4 cylinders,gas,164677,clean,automatic,fwd,full-size,sedan,red,33.7967,-116.9324
utica,NY,11500,2006,chevrolet,silverado 2500hd,good,8 cylinders,gas,159083,clean,automatic,4wd,full-size,truck,black,43.162643,-75.417513
salina,KS,14350,2016,chevrolet,malibu,excellent,4 cylinders,gas,83021,clean,automatic,fwd,mid-size,sedan,black,38.671618,-94.36650999999999
fort wayne,IN,8900,2013,toyota,corolla,excellent,4 cylinders,gas,75666,clean,automatic,fwd,mid-size,sedan,silver,41.168890000000005,-85.16631600000001
seattle,WA,11995,2018,nissan,sentra,excellent,4 cylinders,gas,28,clean,automatic,fwd,mid-size,sedan,silver,47.8392,-122.2855
Evansville,WY,6999,2010,chrysler,town & country,excellent,6 cylinders,gas,157499,clean,automatic,fwd,mid-size,mini-van,silver,41.080382,-104.799723
nashville,TN,13450,2011,chevrolet,suburban,good,8 cylinders,gas,127000,rebuilt,automatic,rwd,full-size,SUV,silver,36.2604,-86.7046
baltimore,MD,4500,2007,toyota,camry le,good,4 cylinders,gas,158734,clean,automatic,fwd,mid-size,sedan,blue,39.297694,-76.88549499999999
columbia ,MO,3650,2000,dodge,durango,good,8 cylinders,gas,178502,rebuilt,automatic,4wd,full-size,SUV,blue,38.479493,-90.741664
Honolulu,HI,10999,2011,subaru,forester,like new,4 cylinders,gas,108746,clean,automatic,4wd,full-size,hatchback,blue,20.883369000000002,-156.452394
albany,NY,26900,2016,ford,super duty f-250 srw,good,8 cylinders,gas,96190,clean,automatic,4wd,full-size,truck,black,42.777828,-73.74899
huntsville ,AL,22000,2015,ford,f150 supercrew cab 4x4,good,6 cylinders,gas,119000,clean,automatic,4wd,full-size,truck,silver,34.460928,-86.719041
indianapolis,IN,29898,2015,chevrolet,tahoe,good,8 cylinders,gas,117446,clean,automatic,4wd,full-size,SUV,white,40.043965,-86.06136500000001
harrisburg,PA,16995,2014,gmc,acadia,excellent,6 cylinders,gas,89600,clean,automatic,4wd,full-size,SUV,silver,41.264911,-74.888325
akron ,OH,16333,2014,ford,explorer,excellent,6 cylinders,gas,73829,clean,automatic,4wd,full-size,SUV,grey,41.24643,-81.35853
athens,OH,27900,2011,ford,e-350,excellent,8 cylinders,gas,32000,clean,automatic,rwd,full-size,bus,white,42.254209,-84.458513
york,PA,6500,2011,mitsubishi,outlander,good,4 cylinders,gas,94500,clean,automatic,4wd,mid-size,SUV,silver,39.972698,-76.695388
ann arbor,MI,16400,2015,buick,enclave,excellent,6 cylinders,gas,66000,clean,automatic,fwd,full-size,SUV,black,42.480089,-83.835803
lancaster,PA,1600,2012,volkswagen,jetta,good,5 cylinders,gas,76000,clean,automatic,fwd,mid-size,sedan,black,40.211805,-76.23561099999999
cape cod ,MA,20995,2016,ford,mustang,excellent,6 cylinders,gas,59000,lien,automatic,rwd,mid-size,convertible,silver,41.7322,-70.1911
hartford,CT,20990,2006,ford,f-450 sd,good,10 cylinders,gas,104266,clean,automatic,rwd,full-size,truck,white,40.468826,-74.281734
el paso,TX,10995,2014,nissan,altima,excellent,4 cylinders,gas,74736,clean,automatic,fwd,mid-size,sedan,red,31.795890000000004,-106.353416
kalamazoo,MI,12700,2014,nissan,rogue,like new,4 cylinders,gas,74500,clean,automatic,fwd,full-size,SUV,grey,42.4723,-85.7035
phoenix,AZ,11500,2016,chevrolet,cruze lt sedan,excellent,4 cylinders,gas,70554,clean,automatic,fwd,mid-size,sedan,brown,33.683907,-112.10274
green bay,WI,8995,2010,ford,expedition xlt,excellent,8 cylinders,gas,152729,clean,automatic,4wd,full-size,SUV,grey,44.610504,-88.049143
tulsa,OK,5597,2004,honda,cr-v,excellent,4 cylinders,gas,152439,clean,automatic,4wd,full-size,SUV,black,36.062162,-95.797464
space coast,FL,4700,2010,nissan,versa,excellent,4 cylinders,gas,134000,clean,automatic,fwd,compact,hatchback,brown,28.481803999999997,-80.795045
lubbock,TX,5900,2015,nissan,versa s plus,excellent,4 cylinders,gas,62000,clean,automatic,fwd,mid-size,sedan,black,33.375168,-101.76335300000001
sacramento,CA,0,2013,chevrolet,equinox,excellent,4 cylinders,gas,122208,clean,automatic,fwd,mid-size,SUV,white,39.032920000000004,-122.92535
lynchburg,VA,4995,2007,hyundai,sonata gls xm,good,4 cylinders,gas,133650,clean,automatic,fwd,full-size,sedan,silver,37.47729,-79.118085
roanoke,VA,5490,2008,volvo,xc90,excellent,6 cylinders,gas,142667,clean,automatic,fwd,full-size,SUV,blue,37.272428999999995,-79.949997
boise,ID,7795,2014,nissan,sentra,excellent,4 cylinders,gas,86432,clean,automatic,fwd,mid-size,sedan,silver,43.611269,-116.243784
roseburg,OR,4995,2009,chevrolet,impala,good,6 cylinders,gas,138269,clean,automatic,fwd,full-size,sedan,white,45.484359999999995,-123.84504199999999
tallahassee,FL,1995,2006,chrysler,sebring convertible,like new,6 cylinders,gas,113000,clean,automatic,fwd,full-size,convertible,white,30.445546000000004,-84.3261
peoria,IL,3497,2011,hyundai,azera gls,excellent,6 cylinders,gas,209845,clean,automatic,fwd,full-size,sedan,white,40.571295,-89.647644
winston-salem,NC,3850,2006,buick,lacrosse cx,good,6 cylinders,gas,147000,clean,automatic,fwd,full-size,sedan,silver,36.0788,-81.1781
nashville,TN,8860,2005,chevrolet,suburban,good,8 cylinders,gas,153607,clean,automatic,4wd,full-size,SUV,black,36.218973,-86.336726
plattsburgh,VT,19895,2013,ford,super duty f-250,excellent,8 cylinders,gas,57896,clean,automatic,4wd,full-size,truck,green,44.463351,-73.119023
portland,OR,2900,2003,chevrolet,suburban 1500,good,8 cylinders,gas,237000,clean,automatic,4wd,full-size,SUV,red,45.3377,-122.57
new york city,NY,12900,2009,chevrolet,tahoe lt,excellent,8 cylinders,gas,125435,clean,automatic,4wd,full-size,SUV,blue,40.709,-73.7401
dayton ,OH,3000,2000,ford,ranger xlt extended cab,good,6 cylinders,gas,161000,clean,automatic,fwd,full-size,truck,white,39.942,-84.1663
space coast,FL,8995,2002,chevrolet,camaro ss,excellent,8 cylinders,gas,101000,clean,automatic,rwd,full-size,convertible,white,28.086446999999996,-80.686704
watertown,NY,11977,2013,nissan,pathfinder,excellent,6 cylinders,gas,103589,clean,automatic,4wd,full-size,SUV,black,43.999569,-75.917488
santa barbara,CA,4995,2011,dodge,caravan express,like new,6 cylinders,gas,118,clean,automatic,fwd,full-size,van,white,34.2846,-119.2222
fargo ,MN,975,2000,chevrolet,suburban,fair,8 cylinders,gas,261000,clean,automatic,4wd,full-size,SUV,brown,46.883894,-96.882838
north mississippi,MS,21995,2011,ram,3500,good,6 cylinders,diesel,218324,clean,automatic,4wd,full-size,truck,silver,34.947213,-89.44095300000001
louisville,KY,16900,2016,chevrolet,express 2500,excellent,8 cylinders,gas,92548,clean,automatic,rwd,full-size,van,white,38.194853,-85.565922
new orleans,LA,7888,2007,ford,mustang,good,8 cylinders,gas,122000,clean,automatic,rwd,mid-size,coupe,blue,30.520244,-89.647288
wichita,KS,19991,2016,ford,transit,good,6 cylinders,gas,79965,clean,automatic,rwd,full-size,van,white,37.650441,-97.335104
tulsa,OK,0,2015,chevrolet,camaro,excellent,6 cylinders,gas,89565,clean,automatic,rwd,sub-compact,coupe,red,34.90067,-95.75197
asheville,NC,12714,2015,ford,escape,good,4 cylinders,gas,96707,clean,automatic,fwd,full-size,SUV,custom,36.006832,-84.014656
Colchester,VT,6998,2006,honda,cr-v ex 4x4,good,4 cylinders,gas,152172,clean,automatic,4wd,mid-size,SUV,brown,44.439495,-73.210154
bakersfield,CA,7995,2004,ram,1500,good,8 cylinders,gas,170129,clean,automatic,rwd,full-size,truck,black,34.173373,-118.316259
new river valley,VA,14888,2010,chevrolet,suburban,excellent,8 cylinders,gas,181673,clean,automatic,4wd,full-size,SUV,blue,37.286501,-80.056719
syracuse,NY,12795,2015,ford,taurus limited,excellent,6 cylinders,gas,72000,clean,automatic,fwd,full-size,sedan,black,43.218365000000006,-77.758032
san diego,CA,5999,2007,toyota,avalaon limited,excellent,6 cylinders,gas,177294,clean,automatic,fwd,full-size,sedan,silver,33.118922999999995,-117.082027
sarasota,FL,8900,2015,chrysler,200,excellent,6 cylinders,gas,80585,clean,automatic,fwd,mid-size,sedan,blue,27.481331,-82.571899
des moines,IA,25995,2015,chevrolet,silverado 1500 ltz 4x4,excellent,8 cylinders,gas,116522,clean,automatic,4wd,full-size,pickup,silver,41.600615000000005,-93.501522
birmingham,AL,4500,2004,mercedes-benz,e320 sport,good,6 cylinders,gas,214245,clean,automatic,fwd,full-size,sedan,white,33.527375,-86.76187900000001
baltimore,MD,2500,2004,toyota,camry,good,4 cylinders,gas,217000,clean,automatic,fwd,full-size,sedan,white,38.8682,-76.8156
lubbock,TX,3000,2005,cadillac,cts,fair,6 cylinders,gas,241971,clean,manual,fwd,full-size,sedan,white,33.5059,-102.0091
anchorage ,AK,22999,2015,toyota,sienna awd,like new,6 cylinders,gas,88480,clean,automatic,4wd,full-size,mini-van,silver,61.166353,-149.847206
cleveland,OH,13995,2008,jeep,wrangler,good,6 cylinders,gas,129300,clean,automatic,4wd,full-size,SUV,red,41.757437,-81.194372
syracuse,NY,12995,2015,honda,civic ex,excellent,4 cylinders,gas,38000,clean,automatic,fwd,mid-size,sedan,black,43.1226,-76.1284
North Windham,ME,22995,2014,ford,f-150,excellent,8 cylinders,gas,60195,clean,automatic,4wd,full-size,truck,grey,42.838576,-71.10688
lexington,KY,11988,2015,nissan,quest sv,like new,6 cylinders,gas,92534,clean,automatic,fwd,mid-size,mini-van,grey,38.0612,-84.4583
baltimore,MD,15490,2008,ford,f-450 sd,good,10 cylinders,gas,146395,clean,automatic,rwd,full-size,truck,white,40.468826,-74.281734
north jersey,NJ,15995,2014,volvo,xc60,good,6 cylinders,gas,81502,clean,automatic,4wd,full-size,SUV,blue,41.197501,-74.629722
yakima,WA,6395,2015,kia,rio lx,excellent,4 cylinders,gas,105960,clean,automatic,fwd,compact,sedan,red,46.585570000000004,-120.494297
st cloud,MN,15890,2012,chevrolet,express cargo van,good,8 cylinders,gas,130251,clean,automatic,4wd,mid-size,van,white,45.553434,-94.231841
monroe,MI,17995,2014,nissan,xterra,good,6 cylinders,gas,103260,clean,automatic,4wd,full-size,SUV,custom,42.477134,-82.949564
phoenix,AZ,23994,2010,ram,1500 laramie 4x4,excellent,8 cylinders,gas,99194,clean,automatic,4wd,full-size,pickup,white,33.41653,-111.788094
